,Time (sec),Angle (rad),Speed (rad/sec),Current (units)
14509,8.957678186998237,530.3750078970513,145.57791290884703,7
14510,8.958193252001365,530.4670467443245,145.31611352104787,7
14511,8.958702905998507,530.5433622885218,151.05824676010923,11
14512,8.95919617799882,530.6169933663404,147.84684093643966,8
14513,8.95984645000135,530.7224545455075,155.59610281529447,8
14514,8.960332384998765,530.7976196041138,157.4636051149284,9
14515,8.960815780999837,530.8796875762657,161.04153008151678,8
14516,8.961355922998337,530.9475662261297,155.10741062473608,17
14517,8.961838472998352,531.0296341982815,151.35495273294825,13
14518,8.962352672999259,531.0971293529485,149.9586893313528,6
14519,8.96286455399968,531.1772798491155,148.21336007935847,12
14520,8.963508008000645,531.2677847156008,149.26055763055507,11
14521,8.964185581000493,531.3678769620103,151.86109821602662,6
14522,8.964739733000897,531.4645177516471,154.49654538653806,14
14523,8.965252161000535,531.5511876661627,159.20893436692273,10
14524,8.965677442000015,531.6229012679963,161.77456836735442,11
14525,8.966292549001082,531.7011342881785,155.6833692778942,15
14526,8.966795807999006,531.7943236210425,152.7861227195836,16
14527,8.967495430999406,531.8664207180732,149.6794366510337,12
14528,8.96800943999915,531.9642119933009,149.64453006599382,16
14529,8.968436860999645,532.0378430711194,148.7893187325166,2
14530,8.969054919998598,532.1191440528773,154.72343818929733,16
14531,8.969680143000005,532.2115663953474,150.70918090971037,9
14532,8.97021276400119,532.3139596129388,157.56832487004806,14
14533,8.970748373998504,532.3868237003634,156.049888420813,1
14534,8.971264405998227,532.4665907013334,156.50367402633154,13
14535,8.971938185000909,532.552493625455,148.33553312699806,12
14536,8.972548582001764,532.6499014054858,150.13322225655222,8
14537,8.97316944100021,532.740022776774,145.63027278640686,7
14538,8.973779354000726,532.8335956048351,148.7195055624368,5
14539,8.974453972001356,532.929085908881,149.22565104551518,4
14540,8.975012163999054,533.0280276696996,153.53661429794116,4
14541,8.975668312999915,533.129653896897,157.67304462516773,4
14542,8.976310444999399,533.2151733258216,154.49654538653806,8
14543,8.976928965999832,533.3125811058524,151.05824676010923,9
14544,8.97755453100035,533.3973335443831,144.16419621473162,7
14545,8.978174415999092,533.4939743340199,145.54300632380713,10
14546,8.978749156998674,533.5806442485354,144.2863692623712,10
14547,8.979222516001755,533.6630957158842,149.50490372583428,7
14548,8.979740292001225,533.7305908705512,147.9515606915593,4
14549,8.98025936599879,533.8164937946729,152.43705686918474,12
14550,8.98068534200138,533.894343319658,155.26449025741556,3
14551,8.981302189000417,533.9729598350372,159.52309363228173,9
14552,8.981914680000045,534.0653821775072,157.27161889720904,6
14553,8.982586493999406,534.1639404431289,150.98843359002944,6
14554,8.983124882000993,534.2502268624474,148.73695885495675,16
14555,8.983553604000917,534.3315278442054,150.0808623789924,7
14556,8.984168302999024,534.4024744556451,149.38273067819466,8
14557,8.98478911499842,534.5017997116607,151.32004614790839,11
14558,8.985455982998246,534.5984405012975,154.32201246133863,5
14559,8.986031552998611,534.7058191564495,160.69246423111792,8
14560,8.986734287998843,534.793256061359,157.70795121020763,9
14561,8.98718386299879,534.8941152981624,156.1720614684526,6
14562,8.98773325000002,534.9627609384204,149.5572636033941,8
14563,8.988256459000695,535.0417609489965,150.13322225655222,7
14564,8.98873819399887,535.115008531618,149.57471689591404,7
14565,8.989253779000137,535.1940085421941,149.57471689591404,10
14566,8.989679056001478,535.2699405911944,155.47392976765488,10
14567,8.990298307999183,535.3451056498009,150.83135395734996,6
14568,8.99079993900159,535.4490328481801,157.44615182240847,15
14569,8.991498879000574,535.5218969356047,156.36404768617197,3
14570,8.991925723999884,535.6196882108324,156.10224829837284,1
14571,8.992518328999722,535.6875668606963,148.73695885495675,16
14572,8.993164740000793,535.785741631121,150.34266176679154,9
14573,8.993777350999153,535.8743290216214,145.4033799836476,9
14574,8.99445480400027,535.9690523352733,148.59733251479722,9
14575,8.994998211001075,536.0637756489252,148.87658519511632,11
14576,8.99550954300139,536.1462271162741,153.23990832510214,7
14577,8.99617877700075,536.2436348963049,156.22442134601243,12
14578,8.996736870001769,536.3345232579871,158.51080266612502,9
14579,8.99716869400072,536.4112222973814,150.77899407979012,8
14580,8.997785299998213,536.483319394412,149.7667031136334,2
14581,8.998405399001058,536.5719067849124,144.98450096316895,1
14582,8.999035272001493,536.6654796129734,145.54300632380713,2
14583,8.9996658989985,536.7605864218223,145.85716558916613,3
14584,9.000283519999357,536.8499408027167,150.15067554907216,7
14585,9.000893725999049,536.9534845058989,152.36724369910496,6
14586,9.001532214999315,537.0512757811266,155.84044891057368,7
14587,9.002152089000447,537.1521350179302,161.07643666655667,6
14588,9.002685604998987,537.2388049324456,154.16493282865912,12
14589,9.003251105001254,537.3216398949914,151.59929882822746,1
14590,9.003683592000016,537.3879845640676,148.98130495023597,14
